# mangaid,objra,objdec,redshift
2239,220.12682,50.998646,0.13183236
2240,220.6852,49.67575,0.06746996
2241,224.1095,48.00974,0.051996958
2242,224.28908,48.63397,0.035672236
2243,225.38898,49.11243,0.026301242
2244,225.6057,48.877686,0.026916077
2245,225.97144,48.57611,0.02503175
2246,225.94179,49.525883,0.019495877
2247,223.39125,48.69879,0.036705602
2248,224.83553,47.56705,0.124922
2249,224.56088,48.48371,0.037778
2250,224.74965,48.409855,0.03613447
2251,224.61581,48.49237,0.03792074
2252,226.07983,48.61472,0.026026737
2253,225.80737,48.898872,0.06598861
2254,226.24757,48.646626,0.024697354
2255,226.26271,48.07705,0.036775667
2256,224.29839,49.62899,0.06537501
2257,225.19965,48.607555,0.03719417
2258,245.72652,41.520576,0.028306581
2259,245.15718,41.466873,0.060817845
2260,244.50175,41.39219,0.061513945
2261,244.88292,41.662464,0.027567556
2262,246.23094,41.900257,0.044874977
2263,242.58522,43.009644,0.025390726
2264,244.39055,41.688545,0.027195917
2265,245.91245,41.834007,0.02748153
2266,243.88066,41.407017,0.02659698
2267,245.86588,41.706383,0.028024487
2268,245.84528,41.651188,0.027610265
2269,242.43811,42.43995,0.07227081
2270,244.65848,41.136757,0.038478047
2271,244.41975,41.899155,0.06075264
2272,245.29846,42.138733,0.042380393
2273,244.15764,42.448807,0.13729517
2274,245.36221,42.76129,0.13781221
2275,247.71803,41.28615,0.09423595
2276,247.59167,40.924244,0.03080605
2277,247.57407,40.59861,0.031032788
2278,249.07903,40.422695,0.10310557
2279,250.12314,39.235115,0.029999774
2280,247.83032,39.74413,0.031263385
2281,249.55759,41.931053,0.028311001
2282,247.85391,39.692936,0.028742729
2283,247.6121,40.725082,0.029322488
2284,250.3638,40.209892,0.032928288
2285,247.94855,39.81424,0.029775837
2286,247.72488,39.847565,0.028405512
2287,247.71184,40.0248,0.028254503
2288,247.53038,40.880157,0.030410638
2289,247.64128,40.539402,0.030379875
2290,250.18121,40.414665,0.025932172
2291,250.40572,40.16349,0.033977713
2292,247.04817,39.8219,0.027100293
2293,247.68869,39.195232,0.030698184
2294,247.06702,40.11592,0.03273076
2295,247.48582,39.943733,0.059722103
2296,247.46269,39.76651,0.03216766
2297,247.33643,39.820396,0.026363704
2298,247.30385,39.615376,0.031241305
2299,247.36154,38.419403,0.030823374
2300,247.05789,39.56326,0.03586497
2301,247.39424,39.63017,0.028771747
2302,247.20468,39.149017,0.030034553
2303,247.76234,39.623737,0.03257852
2304,247.23601,39.60955,0.03533987
2305,248.10973,39.517765,0.029381309
2306,247.5724,39.88942,0.029908674
2307,245.50107,38.915073,0.01752548
2308,247.76341,39.562187,0.032472827
2309,248.14056,39.13102,0.13060796
2310,246.86931,38.86911,0.027987737
2311,247.28265,40.665047,0.030275213
2312,247.89388,40.565598,0.027533442
2313,247.28027,40.59103,0.033106327
2314,246.93285,39.743847,0.028614204
2315,246.98337,39.28138,0.032263093
2316,247.31877,39.401035,0.028403943
2317,247.04132,40.695602,0.03278999
2318,246.99677,40.497288,0.03399801
2319,247.8441,39.167828,0.029738797
2320,247.15933,39.551266,0.03134169
2321,247.19244,39.463158,0.026353266
2322,247.80037,40.421875,0.027254963
2323,247.41995,40.686954,0.030758642
2324,247.22563,40.86661,0.030653866
2325,246.23862,39.531204,0.036290362
2326,245.88647,39.121098,0.035341766
2327,246.6545,39.127544,0.035588443
2328,247.76418,39.838505,0.030896328
2329,247.16452,40.123714,0.026031042
2330,247.1851,39.47384,0.027454346
2331,247.43803,39.81054,0.030775582
2332,247.1926,39.655884,0.030708125
2333,247.27997,39.495728,0.029199136
2334,247.14944,39.71974,0.037228037
2335,247.88211,39.89765,0.029940415
2336,247.61612,39.561684,0.027967885
2337,244.99086,39.570145,0.032237206
2338,246.07346,39.21104,0.030345213
2339,244.69083,39.334446,0.0319669
2340,247.09712,39.570305,0.029472042
2341,247.33333,39.428993,0.028060056
2342,246.45535,40.34521,0.029152943
2343,255.02988,37.8395,0.063612245
2344,255.86993,36.436665,0.023497768
2345,253.88791,38.064846,0.11660302
2346,255.97955,37.324875,0.12284563
2347,255.51744,35.463158,0.056885347
2348,254.49812,36.0921,0.03773484
2349,256.0173,36.437366,0.023805935
2350,254.99742,36.029076,0.057554588
2351,253.79391,36.90631,0.023886975
2352,255.84848,37.63247,0.032292254
2353,255.91554,36.384933,0.024923379
2354,254.44756,37.687706,0.041976925
2355,255.35005,37.3828,0.12201464
2356,253.63277,37.63139,0.06313421
2357,256.15292,37.007595,0.087793425
2358,253.57262,37.62238,0.06279867
2359,255.70906,36.70675,0.03306149
2360,262.2574,60.0894,0.020767558
2361,260.7189,60.12959,0.027900793
2362,261.55725,62.14946,0.028131891
2363,260.70563,60.44486,0.02060491
2364,261.97903,59.721207,0.018580796
2365,260.7467,60.55929,0.020809783
2366,261.48248,60.33944,0.027691292
2367,261.84125,59.6438,0.02810709
2368,261.46393,60.19412,0.02929192
2369,261.11996,60.001484,0.027173694
2370,262.99673,59.971638,0.029394472
2371,261.96887,60.097275,0.028147822
2372,259.99265,60.891895,0.027428182
2373,259.79587,62.14856,0.02781588
2374,260.47113,60.965473,0.016900964
2375,260.67413,59.851868,0.02734015
2376,259.79544,61.54227,0.027792763
2377,254.77936,39.134056,0.03568066
2378,253.94638,39.310535,0.06342765
2379,254.01468,39.6455,0.015795687
2380,254.56458,39.391464,0.03457995
2381,255.10156,38.35171,0.03574731
2382,254.09662,38.36347,0.03331817
2383,252.29199,38.938965,0.02935246
2384,253.47058,39.829647,0.03416186
2385,253.50826,39.476418,0.07008509
2386,253.56097,37.626167,0.06509331
2387,254.82901,38.8663,0.034042373
2388,252.92715,39.235832,0.062072642
2389,252.43036,38.872715,0.061904147
2390,255.00694,38.81601,0.035819363
2391,253.28894,38.844547,0.05224506
2392,254.39731,39.286087,0.03361553
2393,254.02132,34.049854,0.031988814
2394,254.04414,34.83652,0.031948894
2395,256.81775,34.822605,0.03696112
2396,255.44266,35.04482,0.106741644
2397,255.67705,34.059994,0.099248044
2398,253.67735,34.728634,0.029356806
2399,255.2904,33.60835,0.037370585
2400,254.05437,33.590584,0.056333695
2401,254.19492,35.048115,0.09982755
2402,255.81215,35.819656,0.061034113
2403,255.30705,33.513184,0.037706308
2404,255.76633,33.543175,0.062699735
2405,255.6381,33.51664,0.086650304
2406,253.73056,34.719536,0.030596655
2407,254.77188,34.33648,0.08549538
2408,254.2257,33.90858,0.056615904
2409,254.3098,34.024044,0.08525046
2410,319.3896,-0.13473612,0.057687495
2411,320.15945,1.0472772,0.020947456
2412,322.04858,0.29988483,0.052796654
2413,321.44315,0.93108016,0.13583165
2414,319.66214,0.2950791,0.04290268
2415,321.0722,1.0283599,0.020186974
2416,319.75116,-0.9639916,0.019770896
2417,321.0079,-0.36632362,0.062399436
2418,321.0544,1.1183847,0.049953513
2419,320.82642,1.25498,0.018451741
2420,320.74454,1.0266963,0.03129744
2421,319.59457,0.29159036,0.041897215
2422,321.32602,0.18474822,0.06290067
2423,320.16623,1.1173503,0.036290348
2424,319.90186,0.70424974,0.0350248
2425,319.91974,0.12094104,0.033458754
2426,321.47403,0.41605878,0.031997938
2427,322.25314,0.18261349,0.13336737
2428,322.30606,-0.29476535,0.030831145
2429,322.6123,-0.006758194,0.13775162
2430,323.174,-0.1278396,0.05026466
2431,322.61346,-0.44502202,0.020243341
2432,322.0409,1.1410941,0.014753066
2433,322.30215,-0.6217581,0.030540645
2434,322.46744,-0.63127595,0.030445158
2435,322.11523,0.18205507,0.13862066
2436,322.51022,0.46419865,0.1351977
2437,322.24203,-0.342426,0.030637423
2438,322.30576,-0.5239142,0.030414402
2439,322.44928,0.39624935,0.030599598
2440,322.21234,1.2582695,0.04991187
2441,322.98053,0.21376675,0.054257173
2442,322.90884,-0.6082048,0.09196857
2443,322.74945,-0.00059404527,0.030386392
2444,317.97958,11.37945,0.017935805
2445,317.87543,11.31201,0.018500015
2446,319.4518,11.660596,0.036430094
2447,319.27338,11.120134,0.07004837
2448,317.56882,10.408811,0.11865383
2449,319.19403,11.54001,0.016992569
2450,318.02643,11.345158,0.016972423
2451,317.5045,9.868222,0.07021815
2452,318.77563,10.098455,0.13007773
2453,318.80457,9.913124,0.031878497
2454,318.86227,9.757817,0.0704642
2455,318.99045,9.543076,0.028506752
2456,319.10318,10.273387,0.017536849
2457,317.43005,11.355241,0.017232915
2458,319.81482,10.070628,0.07404559
2459,318.08658,11.220236,0.018061409
2460,319.27145,9.972303,0.043336984
2461,311.40173,0.5104939,0.013816645
2462,310.21707,0.65280443,0.02690975
2463,311.82944,0.3207948,0.0143596325
2464,311.45596,0.6747654,0.026223825
2465,310.8828,0.9633764,0.051245894
2466,312.02362,0.06884139,0.024947438
2467,310.45,-0.468316,0.027243495
2468,310.37277,0.13225503,0.027179904
2469,310.75705,1.1335138,0.123713054
2470,311.8646,-0.3103457,0.05377741
2471,310.57922,-0.92518157,0.08535595
2472,311.65878,0.33935785,0.012935702
2473,310.4472,1.2131026,0.071340725
2474,311.78098,0.3004607,0.0970409
2475,311.34735,0.49252862,0.013620573
2476,311.7638,0.43677786,0.012819899
2477,259.1639,59.25371,0.12848736
2478,260.58173,59.076534,0.030343443
2479,264.23953,59.200287,0.030909164
2480,261.96014,60.080338,0.028185999
2481,262.88715,59.518417,0.035713606
2482,263.06042,59.87086,0.029247059
2483,261.47458,59.525627,0.03501174
2484,261.34665,58.822735,0.029057186
2485,263.05084,59.941517,0.028161481
2486,263.71817,60.24388,0.029137384
2487,261.9803,58.3989,0.028082693
2488,261.8529,58.516914,0.025788324
2489,262.396,58.76132,0.026096594
2490,261.9542,58.698334,0.026318736
2491,263.69083,58.937557,0.030969739
2492,262.53522,59.531837,0.02228861
2493,263.89258,59.889923,0.02861777
2494,257.95755,57.110935,0.030575786
2495,259.24057,57.47998,0.028810754
2496,259.68222,58.135117,0.02944391
2497,258.84573,57.411182,0.027643148
2498,261.70615,56.810783,0.02803197
2499,258.4301,57.188385,0.029218404
2500,258.82025,57.329433,0.026535196
2501,258.65683,57.305416,0.028403578
2502,258.7235,57.67333,0.027802287
2503,259.3763,57.068104,0.028306518
2504,260.3865,56.988853,0.030409725
2505,257.9512,56.867138,0.017856995
2506,258.3546,57.132965,0.029080322
2507,257.9575,57.589546,0.03032126
2508,260.58426,57.612156,0.027017277
2509,259.83322,57.90028,0.029447388
2510,258.71127,57.570297,0.027071454
2511,263.52527,56.799614,0.02974941
2512,263.20535,56.90127,0.02964932
2513,265.10876,56.701252,0.06941406
2514,263.75522,57.052433,0.047913928
2515,263.9209,55.47128,0.08629905
2516,262.2655,57.769276,0.02873658
2517,264.8408,56.56707,0.08229192
2518,262.67636,56.63939,0.029655809
2519,261.72122,56.8488,0.028104024
2520,264.66254,56.824245,0.029695658
2521,262.8658,56.739513,0.03020788
2522,263.0989,55.414677,0.062247764
2523,263.17313,56.11703,0.06297799
2524,262.68692,56.35198,0.030775126
2525,263.03317,56.878746,0.028477777
2526,262.46832,56.826313,0.030423462
2527,263.43933,56.708534,0.030611796
2528,356.09247,0.09636887,0.022370286
2529,356.2703,-0.27088675,0.023127157
2530,357.22314,0.6421924,0.03765398
2531,356.80573,-0.48016617,0.038271844
2532,357.65173,-1.1280899,0.045567952
2533,355.98315,0.21805418,0.022423089
2534,358.4688,-0.09873091,0.022207478
2535,356.75183,-0.4473874,0.0714895
2536,355.89493,0.56783175,0.08299518
2537,357.12766,0.3605102,0.03825645
2538,357.5433,-1.016864,0.022847246
2539,358.09445,-0.62875986,0.022886211
2540,358.06604,0.10296234,0.023178073
2541,355.8251,0.44247463,0.03747603
2542,358.55032,0.37702996,0.02700189
2543,356.53702,1.0303342,0.09289557
2544,358.22192,-0.38244736,0.04505034
2545,116.943085,51.64602,0.10185205
2546,117.02296,51.944504,0.019877193
2547,119.344696,52.712715,0.040766776
2548,119.38075,52.68285,0.041302774
2549,118.41049,50.77351,0.021519044
2550,118.26656,52.743202,0.018754354
2551,118.76128,52.227436,0.023404086
2552,118.80522,52.847088,0.023544203
2553,117.33781,52.35114,0.06706753
2554,119.183464,52.989048,0.018076748
2555,119.62355,52.41698,0.040830515
2556,117.511086,51.65984,0.101760834
2557,118.17682,52.025635,0.06990774
2558,118.14554,52.846855,0.03633162
2559,119.23741,52.666924,0.018863369
2560,117.468445,50.771233,0.02155126
2561,119.79887,52.686962,0.04136729
2562,121.70082,53.199615,0.050597247
2563,121.12815,54.111744,0.04136454
2564,120.22184,55.563107,0.034090877
2565,121.05483,55.397667,0.03276439
2566,121.664734,55.147095,0.03312484
2567,119.97372,55.374817,0.036075953
2568,120.15138,53.459103,0.02411835
2569,119.89844,53.100212,0.019105852
2570,120.9939,53.5383,0.024329422
2571,122.82642,54.74791,0.032988425
2572,122.24509,53.509876,0.10094512
2573,118.72692,53.846275,0.03515688
2574,119.84641,53.635414,0.06471819
2575,120.23007,53.67056,0.040858638
2576,121.585655,55.46234,0.03271738
2577,122.763176,54.929096,0.037584603
2578,123.23127,54.34163,0.041584905
2579,116.18214,38.635014,0.06003752
2580,116.51903,39.886353,0.041827343
2581,116.09855,40.34377,0.019800946
2582,118.23516,38.9282,0.041573815
2583,118.598785,38.670555,0.020102162
2584,116.847786,39.19593,0.02586053
2585,118.868866,39.420193,0.01993268
2586,117.061134,39.04573,0.013710113
2587,116.21292,39.862892,0.08570889
2588,118.3703,39.299713,0.042948097
2589,118.44165,38.869034,0.039973624
2590,117.60269,38.469147,0.07209121
2591,117.87814,39.995842,0.097482994
2592,118.31732,39.05012,0.041083142
2593,116.38845,40.190105,0.07107614
2594,118.85539,39.186096,0.03158122
2595,117.95386,46.19286,0.13063684
2596,118.68983,46.22018,0.022566125
2597,118.43297,47.248005,0.043847717
2598,118.79712,46.30035,0.022811403
2599,120.05894,46.04257,0.0006345782
2600,120.07726,46.186768,0.060950443
2601,117.36404,45.532917,0.12982166
2602,117.96446,46.06943,0.0520848
2603,120.43734,47.06466,0.022372637
2604,118.18415,45.949276,0.051947657
2605,118.71625,45.822556,0.021885764
2606,119.19795,45.88786,0.056388203
2607,117.776024,47.33335,0.079191945
2608,118.65554,46.98822,0.017491113
2609,117.739944,45.98953,0.05381007
2610,120.9189,46.727394,0.029326217
2611,118.359604,50.22842,0.024489263
2612,118.623245,51.46766,0.12971981
2613,118.62567,51.12145,0.09874213
2614,121.17245,50.71853,0.023164425
2615,118.92561,50.17277,0.09713305
2616,118.19811,50.251194,0.023747304
2617,118.890274,50.413097,0.022274466
2618,119.12,50.287865,0.13406345
2619,119.92067,50.839973,0.054959837
2620,120.547356,51.73488,0.05479324
2621,119.99774,50.096935,0.095728315
2622,119.10579,51.34457,0.05465433
2623,119.9883,50.42774,0.022875588
2624,118.87245,52.010498,0.022728395
2625,121.834404,51.131607,0.017832665
2626,119.91012,51.792362,0.0536597
2627,119.69217,50.459724,0.022555878
2628,119.63381,52.597965,0.0191749
2629,122.679955,52.52198,0.019178908
2630,122.41118,54.552174,0.042375874
2631,123.25995,53.519394,0.042051025
2632,123.150215,52.73422,0.04057533
2633,119.77969,52.747177,0.019466067
2634,121.09071,51.84556,0.055131953
2635,121.547646,53.14736,0.06452305
2636,123.506195,52.752457,0.070998676
2637,123.587845,52.773506,0.040015634
2638,122.03035,51.751244,0.04223083
2639,119.75403,52.677452,0.023857592
2640,119.62728,53.388332,0.07145109
2641,123.19159,54.13972,0.04156454
2642,119.60189,52.76854,0.023352612
2643,123.03964,52.45523,0.018947653
2644,117.2152,36.39036,0.02873244
2645,118.17371,35.320942,0.13073026
2646,118.96543,36.31535,0.020386979
2647,118.7523,36.46305,0.020557625
2648,119.36669,35.720455,0.014129367
2649,117.456,34.88391,0.13155903
2650,118.09111,34.32657,0.14020702
2651,117.547455,34.4153,0.02874001
2652,116.67872,36.073334,0.063793704
2653,118.31817,35.572575,0.046027336
2654,117.51833,34.479317,0.029192371
2655,119.18781,35.50419,0.045891542
2656,118.80343,35.596798,0.110368595
2657,118.291306,35.93252,0.11343504
2658,119.27939,35.97968,0.13328595
2659,118.34486,36.27438,0.04599425
2660,119.11753,34.75253,0.07174783
2661,119.18215,44.85671,0.050243407
2662,120.70071,45.034554,0.039164692
2663,122.06889,45.348373,0.03640893
2664,120.748436,45.49204,0.039044756
2665,121.52183,44.620144,0.022491938
2666,121.96467,45.918232,0.03231524
2667,119.638016,45.329426,0.022049041
2668,120.206406,44.69117,0.10270887
2669,120.71503,46.157032,0.06141003
2670,122.23,45.687504,0.04066735
2671,120.21147,44.752262,0.10077614
2672,120.59089,44.03006,0.06405657
2673,120.35185,44.87605,0.047637414
2674,122.25628,44.868534,0.055410147
2675,121.58077,45.74343,0.04062482
2676,121.76271,45.676426,0.050521627
2677,121.43474,46.024426,0.022477034
2678,120.13965,47.509777,0.059587304
2679,120.19929,46.69053,0.019720908
2680,120.890366,47.892406,0.058817483
2681,121.67829,47.31232,0.022860095
2682,121.56672,46.288635,0.036481135
2683,121.17614,46.733425,0.022904176
2684,121.30783,46.33166,0.029403647
2685,121.33414,46.71653,0.022057513
2686,121.35245,47.744076,0.022380695
2687,122.13704,47.792995,0.040662058
2688,121.40799,46.7074,0.023382556
2689,121.35717,46.28741,0.029056571
2690,121.35294,46.93567,0.021995801
2691,119.62348,47.65312,0.060251385
2692,122.20571,47.343067,0.04085417
2693,119.52021,47.30533,0.020180173
2694,121.74478,46.56297,0.022315316
2695,122.29894,49.017044,0.11703191
2696,122.240265,50.0163,0.13524666
2697,121.61156,50.119694,0.095438816
2698,122.3548,50.263897,0.016701719
2699,122.07705,49.633484,0.1352651
2700,121.14793,50.708557,0.023060812
2701,122.26175,50.178673,0.017022362
2702,120.83615,48.58843,0.05859541
2703,123.07067,49.377457,0.071737744
2704,122.51029,50.720837,0.0724397
2705,121.42955,48.933777,0.055361275
2706,121.41879,49.13128,0.05597346
2707,122.28962,48.871857,0.03898926
2708,120.60708,50.23646,0.016550468
2709,122.67736,48.918797,0.038943183
2710,122.640236,49.220226,0.120899
2711,123.73857,49.458656,0.054000374
2712,134.79977,54.043053,0.03867799
2713,134.59944,55.05486,0.044305764
2714,135.4207,56.10502,0.14155565
2715,135.23651,54.95451,0.082268976
2716,135.09052,54.052242,0.038932327
2717,135.34337,55.040764,0.046005834
2718,134.43462,54.227173,0.03926482
2719,132.11635,54.952904,0.11837667
2720,133.79797,54.928257,0.045594
2721,135.05699,53.917976,0.025693348
2722,133.79826,53.828323,0.14797246
2723,135.16391,53.983246,0.038455967
2724,133.1213,56.11269,0.045788296
2725,135.60585,55.60923,0.08157788
2726,134.67238,54.21814,0.03820902
2727,135.79643,54.064327,0.08350346
2728,130.33525,53.938652,0.031847656
2729,132.01706,54.028023,0.04960896
2730,132.59502,55.378742,0.031065984
2731,131.49776,54.443356,0.03086241
2732,133.5828,54.457767,0.02502766
2733,131.28773,54.978264,0.024341566
2734,132.28502,53.780148,0.024777964
2735,131.79318,53.83061,0.045471404
2736,131.1152,55.628536,0.031346656
2737,131.49115,55.13605,0.025874669
2738,132.26152,53.838512,0.030593174
2739,131.11299,53.48779,0.061957374
2740,131.94489,54.02667,0.04719574
2741,130.0581,54.69821,0.04253324
2742,132.03758,54.30992,0.046489168
2743,133.17009,54.434204,0.038581558
2744,132.6024,53.897034,0.038953874
2745,125.402306,45.585476,0.051620632
2746,125.42811,45.553253,0.04775052
2747,127.648155,47.094437,0.045483384
2748,126.371086,47.133568,0.12930104
2749,127.58082,45.075867,0.09777282
2750,126.14377,45.479824,0.0541895
2751,127.489365,44.94016,0.042908426
2752,125.27415,45.848316,0.037945908
2753,124.944016,46.120937,0.054665636
2754,125.82096,45.896866,0.053935897
2755,125.724144,45.718773,0.05047198
2756,127.256485,45.016773,0.12730159
2757,125.45904,45.519634,0.0545149
2758,125.73617,45.48594,0.04718185
2759,127.52817,45.35175,0.14832883
2760,127.17809,45.742554,0.049344804
2761,115.71703,22.11273,0.028943866
2762,116.183815,22.16018,0.0853741
2763,116.59611,23.093264,0.018423367
2764,116.879715,22.60758,0.046475295
2765,117.328575,21.803766,0.024767276
2766,115.49432,23.17638,0.043458246
2767,117.57766,23.17823,0.10206642
2768,115.74027,22.046293,0.07854758
2769,116.80322,22.328333,0.044929154
2770,116.92145,22.781607,0.028201615
2771,116.390945,21.887455,0.047013186
2772,116.5058,21.932907,0.04541342
2773,116.64765,22.41606,0.047524195
2774,116.179276,22.677687,0.09599798
2775,116.649734,22.297039,0.04540885
2776,116.77243,22.29413,0.046054184
2777,116.552734,21.995863,0.04542082
2778,54.637585,-5.467214,0.020736473
2779,54.895393,-6.03887,0.022383656
2780,56.34768,-6.459128,0.017609607
2781,55.22712,-6.6733775,0.022509001
2782,57.10409,-6.6260605,0.021300817
2783,54.510666,-5.932383,0.033995442
2784,56.34062,-7.378378,0.028422618
2785,54.904964,-5.6329327,0.021177018
2786,54.554047,-5.5404043,0.022782372
2787,54.758564,-6.811062,0.022781627
2788,56.3971,-7.384291,0.028774468
2789,54.397507,-6.495866,0.018214315
2790,54.66213,-6.1699343,0.034964893
2791,54.53387,-6.1414385,0.03503727
2792,55.774506,-6.7793293,0.02194122
2793,55.539043,-7.4379697,0.03377693
2794,55.130623,-6.439925,0.02250921
2795,57.729576,-7.060647,0.028640827
2796,58.485634,-7.0729537,0.033446006
2797,58.052437,-6.3489447,0.033257518
2798,59.172577,-5.783506,0.036977675
2799,59.411037,-6.2746797,0.06805963
2800,58.95699,-5.292669,0.06512189
2801,58.291992,-5.4970975,0.12121193
2802,57.699028,-7.0287867,0.028327141
2803,57.900837,-6.4548297,0.033061527
2804,60.083805,-5.585244,0.1312563
2805,59.35509,-5.4206657,0.0643286
2806,58.813713,-5.344366,0.0659579
2807,58.166054,-5.6780095,0.12041016
2808,58.88673,-5.3679447,0.037241485
2809,59.58061,-4.730483,0.017894117
2810,57.7266,-6.7314095,0.022739127
2811,57.981075,-6.629486,0.043272156
2812,192.88863,26.769825,0.04590091
2813,192.76494,27.369967,0.028015051
2814,194.82689,27.51352,0.020314185
2815,194.5065,27.489676,0.02573565
2816,195.00635,27.731243,0.02714823
2817,194.01656,27.150444,0.024755565
2818,194.18135,27.034754,0.018970039
2819,192.78844,27.406794,0.02313455
2820,194.06094,27.506329,0.025116103
2821,194.84645,28.488657,0.023632318
2822,194.99004,28.065088,0.019744702
2823,192.39726,27.197617,0.021128658
2824,192.36551,27.267653,0.026896233
2825,194.80623,27.774603,0.023102924
2826,194.29982,27.103346,0.024823789
2827,193.07384,27.085552,0.021319836
2828,194.16002,28.106264,0.021908242
2829,194.11913,27.291246,0.025337622
2830,194.44234,27.757048,0.02080223
2831,194.55753,28.182579,0.02427255
2832,196.47287,28.112434,0.02484243
2833,194.34557,26.987722,0.0279756
2834,194.17656,27.54825,0.025553985
2835,194.87253,27.850126,0.02315844
2836,194.65533,27.176556,0.025797842
2837,194.70064,28.018732,0.0239743
2838,196.01985,27.850552,0.021561466
2839,195.52301,27.297281,0.02452979
2840,194.6515,27.104158,0.026779596
2841,195.44992,27.354794,0.020573422
2842,194.099,27.233963,0.020385453
2843,195.5361,28.38709,0.025514882
2844,196.03319,27.96497,0.020105995
2845,196.6517,27.872946,0.021129148
2846,194.14433,26.455173,0.045391828
2847,194.0073,26.75664,0.019560928
2848,196.30214,28.152431,0.021986973
2849,194.10959,27.72726,0.02308021
2850,194.79018,27.867393,0.023214988
2851,194.76933,27.911,0.021705106
2852,196.57587,27.255043,0.025733229
2853,194.14241,27.687334,0.023247672
2854,193.82965,27.925049,0.021798836
2855,195.18431,28.337297,0.026714647
2856,195.3305,27.860464,0.027673475
2857,194.63168,27.67349,0.023458216
2858,194.85555,27.96794,0.025947267
2859,194.08247,27.751041,0.023213493
2860,195.28932,28.033108,0.02369236
2861,194.51193,27.97838,0.02212272
2862,194.65315,27.849482,0.02095125
2863,196.1628,28.628904,0.057136774
2864,195.35886,27.885984,0.018536279
2865,196.78424,28.633305,0.039435674
2866,196.07469,29.02955,0.02309468
2867,196.81735,28.283922,0.025071394
2868,195.4341,28.214369,0.026333522
2869,196.1538,28.250534,0.019050175
2870,194.0255,27.67798,0.016919432
2871,193.8674,27.949692,0.021119937
2872,195.12146,26.675356,0.024267655
2873,194.19905,27.42099,0.026186699
2874,195.8325,28.617268,0.02009578
2875,196.04688,27.490442,0.018064748
2876,195.31566,28.87216,0.024107447
2877,196.52296,28.592955,0.026719777
2878,196.26375,27.537037,0.02204621
2879,196.56296,28.712202,0.019853506
2880,194.52342,29.017353,0.025957372
2881,194.3544,28.495832,0.024241928
2882,194.57599,29.128794,0.026548529
2883,196.97316,28.38318,0.021710215
2884,195.09462,28.57447,0.021859836
2885,195.94281,27.98693,0.020859275
2886,196.45357,28.106527,0.024752622
2887,194.14978,27.71882,0.022667985
2888,194.23575,28.623371,0.022207068
2889,194.56277,28.521776,0.023343477
2890,194.55011,27.127655,0.039005347
2891,194.15376,27.884872,0.021277903
2892,194.19112,28.051615,0.02339787
2893,195.02618,27.30073,0.026553182
2894,195.53291,27.648314,0.023234516
2895,195.43329,28.99955,0.021741278
2896,196.04262,29.015429,0.022454547
2897,117.39779,30.41663,0.06009355
2898,116.63531,30.490747,0.05738812
2899,118.05347,30.357737,0.014541542
2900,116.825264,30.990427,0.012963524
2901,117.31791,29.664787,0.06312331
2902,116.771614,30.936817,0.05831119
2903,116.49262,29.7154,0.02417999
2904,116.82583,30.065516,0.09278216
2905,116.36044,32.268143,0.061287727
2906,117.54378,30.68509,0.01505767
2907,117.1752,30.171755,0.036189955
2908,117.60499,30.22569,0.026834229
2909,116.53439,31.019943,0.05955589
2910,117.67231,31.642405,0.11952024
2911,117.92943,30.448751,0.01465068
2912,117.68463,30.346375,0.026129656
2913,117.116455,30.069096,0.06300703
2914,117.14632,30.154366,0.027323563
2915,118.054504,28.758509,0.06428882
2916,120.23268,29.922617,0.045912407
2917,118.63755,29.710836,0.016828064
2918,118.36085,29.35946,0.060695335
2919,116.997856,29.19069,0.026921371
2920,117.86048,28.234217,0.02303894
2921,117.310555,28.611593,0.02787091
2922,117.15229,28.899881,0.027242402
2923,118.49619,29.579391,0.100011684
2924,117.25631,28.959404,0.02787664
2925,118.378265,28.314062,0.060000997
2926,118.794044,28.699396,0.016864777
2927,118.998276,29.832006,0.017013716
2928,119.95531,28.92975,0.04943269
2929,117.2221,28.901625,0.027318057
2930,119.91013,28.746094,0.0415087
2931,119.75748,30.976025,0.05304064
2932,120.814384,30.79651,0.040555853
2933,121.969894,30.596315,0.07567464
2934,121.48966,30.371822,0.036575656
2935,121.06602,30.18235,0.014076885
2936,120.59854,31.187746,0.03919715
2937,120.69966,29.469828,0.046708304
2938,120.147606,30.401749,0.046042286
2939,119.33039,30.491842,0.057663884
2940,121.126305,30.00707,0.040305726
2941,120.71291,29.964432,0.14392869
2942,120.33141,29.17938,0.04145653
2943,120.06709,29.471437,0.045564573
2944,119.791504,29.781067,0.105623454
2945,121.23659,30.764605,0.07578197
2946,120.62374,30.863682,0.047200263
2947,121.88613,30.812458,0.075074926
2948,124.70675,22.954535,0.092363484
2949,125.39502,23.206667,0.093901224
2950,125.60327,25.509079,0.028060695
2951,125.68737,24.29697,0.013163767
2952,126.53561,23.739923,0.054965213
2953,124.44794,23.476532,0.013162719
2954,126.39854,23.959192,0.02248742
2955,125.361694,24.453072,0.019968128
2956,124.1896,24.780241,0.025190942
2957,125.90699,25.020115,0.021493318
2958,125.85316,24.673443,0.015856396
2959,126.72918,23.232494,0.019846773
2960,124.84327,23.747282,0.01572361
2961,125.3222,25.491869,0.095238
2962,127.10577,24.623058,0.088879205
2963,125.22774,23.7292,0.09705288
2964,125.9445,23.589315,0.09206352
2965,119.70872,25.746256,0.042581107
2966,120.08742,26.613527,0.027096959
2967,120.26768,26.344166,0.042387523
